country_code,country_name,indicator_code,indicator_name,year,value
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,5.63049185397639
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,4.07576486898265
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,2.32924600348274
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,3.93114366435561
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,4.80529528782022
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,4.34769639069373
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,3.29280483671076
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,3.08839123897887
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,3.52104238076094
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,5.61835989994518
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,8.72610632311635
SSA,Sub-Saharan Africa (excluding high income),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,5.64097124955398
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,5.4727381368621
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,8.17489698367402
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,5.63049185397639
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,4.28056265157745
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,2.32924600348274
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,3.93114366435561
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,4.80529528782022
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,4.34769639069373
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,3.29280483671076
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,3.9841085638894
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,3.81334835981615
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,5.79727221225791
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,8.72610632311635
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,5.5803508327402
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,4.6840299599978
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,9.56011114906671
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,6.46020956710567
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,1.32459521031711
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,2.31072833460301
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,3.42217015104936
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,3.64352138190446
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,2.67571807418269
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,2.19434690627374
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,2.37081175746376
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,2.50206016920435
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,3.84001438094445
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,6.86607781635307
,Upper middle income,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,5.91958051283983
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,5.27725464427249
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,7.15521120705508
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,4.6247133783946
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,1.90147361302013
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,2.33814268078236
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,2.78966720913827
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,2.97029702970298
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,1.89528913569444
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,2.29263470154871
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,2.03185517791363
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,2.26077060922354
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,3.60643426874947
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,5.41982473738784
WLD,World,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,4.22978499907929
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,2.92366213121669
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,9.40623933931322
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,2.83899625081041
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,6.9629462552564
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,6.52147984832531
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,2.07134857783487
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,2.40365618765746
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,-2.19752646733461
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,2.44756300147404
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,0.56694454253261
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,4.82278547876986
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,7.30175646760432
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,16.5933467401627
AFG,Afghanistan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,3.81463031545211
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.0660520944985
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,9.86158300344633
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,3.44439110040804
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,0.0410440719196288
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,1.00063285556122
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,1.45328722509015
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,2.72506918540461
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,-0.864265221201691
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,0.771576290611591
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,1.44342053888136
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,0.352563785277709
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,0.226739790649205
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,1.69479180198789
ALB,Albania,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,4.12744389120799
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,0.854841037314543
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,22.9512626050573
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,15.9325995902386
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,-4.7113839171413
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,0.882992828847023
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,6.16467836389162
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,4.93800729574315
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,0.856688224051865
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,-4.98674479608955
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,1.45036466218247
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,0.892752993063837
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,8.00244653777544
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,16.9087083630482
DZA,Algeria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,15.5569181218379
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,14.1527648578811
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,4.8425556863277
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,6.72878072142282
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,1.74828930007058
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,1.69536107125778
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,-1.94089005769675
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,1.40582171236608
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,1.4697327650683
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,-0.962160294226521
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,2.24358974358974
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,17.3684210526316
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,-0.52356020942409
ASM,American Samoa,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,-15.3648895532304
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.29560082401824
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,4.23665226454663
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,2.5588606935971
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,1.11378607410401
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,1.37475350829189
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,1.01247848005298
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,1.13650934319639
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,0.347795381575793
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,0.660588959137868
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,-0.0840193165570753
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,0.448492200194735
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,0.174556905779482
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,0.196764152031051
AND,Andorra,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,0.374313758110119
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,17.6001393484509
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,13.7105940226231
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,38.8237218374918
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,10.7631052824799
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,19.1870038271785
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,28.1670932554891
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,22.6145140271114
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,21.7742355863884
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,-3.51838534598478
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,3.56088477205805
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,2.83972412637765
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,7.25574990943825
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,31.7714601558986
AGO,Angola,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,32.2704691224412
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,4.91194084907252
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,6.78027470784266
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,4.91927458082348
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,0.781653570303064
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,0.712335041612306
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,1.44421842084309
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,0.31653179289151
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,-0.475117518871471
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,2.80180153658335
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,1.77707213641139
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,-2.28757187039086
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,2.55082056964062
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,1.13459175890502
ATG,Antigua and Barbuda,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,1.60741690564493
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,135.368876310592
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,69.8760842459268
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,53.8020877665554
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,40.0830878011993
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,49.1955790596612
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,42.0336689575031
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,26.0063792819079
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,41.1193799882279
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,26.5799916024707
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,40.2829716315506
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,23.9487984162746
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,22.3148806733049
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,23.7034721839593
ARG,Argentina,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,20.915124272047
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,2.67300354889213
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,7.98587852828175
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,6.90051365787157
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,1.80659270159933
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,1.06562263923419
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,2.78770951425761
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,2.15064189848613
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,0.268575076501392
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,1.21390990471085
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,2.30918242990974
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,3.36682464224465
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,5.34580441814725
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,4.28154999826118
ARM,Armenia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,7.76871548067652
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.70946117676064
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,3.15727939363973
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,-4.91262490390014
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,-0.951473805261571
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,6.01781789080067
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,3.4620285989059
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,-3.17816679833555
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,-1.00279969703662
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,6.831286936157
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,3.95889741019282
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,-1.99594849465619
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,0.184032701346126
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,4.00567421402882
ABW,Aruba,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,-1.22340655068425
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.51199894950456
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,7.17553361510235
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,3.0799498600023
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,1.88550119010648
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,3.46820261012924
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,1.86901478899458
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,3.65318441813451
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,-0.663157619625991
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,-0.623858470510584
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,1.40539601622476
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,-0.163600551424906
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,1.8056989221342
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,6.20197668065047
AUS,Australia,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,1.15377249328591
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.64765359130317
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,4.75477807605142
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,1.9261293509801
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,2.59313253599376
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,1.47368502823586
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,1.81047996133594
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,0.975317906732371
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,1.81475082333313
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,2.29263470154871
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,2.00674413208939
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,1.70872288191161
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,2.09166476490424
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,1.81993743804168
AUT,Austria,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,0.891338694909649
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,-9.32261489254115
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,37.2707210689435
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,21.5888365820726
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,-7.49363332447324
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,-0.221652923789676
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,12.1844329641443
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,16.226204566647
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,14.6283390014427
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,-8.80961552629613
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,-1.33020442312517
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,0.413164057278522
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,2.84498257716874
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,24.6069500302329
AZE,Azerbaijan,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,13.8276655951811
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.63956583586531
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,4.12458842894918
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,-1.22081251287933
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,-2.32343515150937
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,4.4475744235402
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,0.578705837882666
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,1.3472919743662
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,1.53985548370244
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,5.22190586164648
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,4.40807478656231
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,0.593992408466676
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,1.85027262725512
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,-0.858605322784499
BHS,"Bahamas, The",NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,-0.392565565624793
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,-4.28437217979031
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,7.13488879900781
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,9.20840263580602
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,-5.8288484641256
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,0.164802199458762
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2018,4.21271352571605
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2017,4.61583421430929
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2016,0.35724777804711
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2015,-8.75667340246945
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2014,-1.44043683471969
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2013,0.499828956383851
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2012,2.93394725551211
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2011,9.48596325068939
BHR,Bahrain,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2010,12.0069509099953
BGD,Bangladesh,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2023,6.89712404003441
BGD,Bangladesh,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2022,5.04902187883131
BGD,Bangladesh,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2021,4.1211747067957
BGD,Bangladesh,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2020,3.84106338588026
BGD,Bangladesh,NY.GDP.DEFL.KD.ZG,GDP deflator (annual %),2019,3.65813755162172
